title,date,article_body,link,category,summary,company_name,funds
"Deadline Reminder: Law Offices of Howard G. Smith Reminds Investors of Looming Deadline in the Class Action Lawsuit Against Match Group, Inc. (MTCH)",03/16/2023 - 01:50 PM,"BENSALEM, Pa.--(BUSINESS WIRE)--Law Offices of Howard G. Smith reminds investors of the upcoming May 5, 2023 deadline to file a lead plaintiff motion in the case filed on behalf of investors who purchased Match Group, Inc. (“Match” or the “Company”) (NASDAQ: MTCH) common stock between November 3, 2021 and January 31, 2023, inclusive (the “Class Period”).",https://www.businesswire.com/news/home/20230316005656/en,Lawsuit News,"BENSALEM, Pa.--(BUSINESS WIRE)--Law Offices of Howard G. Smith reminds investors of the upcoming May 5, 2023 deadline to file a lead plaintiff motion in the case filed on behalf of investors who purchased Match Group, Inc. (“Match” or the “Company”) (NASDAQ: MTCH) common stock between November 3, 2021 and January 31, 2023, inclusive (the “Class Period”).","['Match Group, Inc.']",[]
"Bronstein, Gewirtz & Grossman, LLC Reminds Shareholders of Navitas Semiconductor Corp. (NVTS) Investigation",03/16/2023 - 01:45 PM,"NEW YORK--(BUSINESS WIRE)--Attorney Advertising--Bronstein, Gewirtz & Grossman, LLC is investigating potential claims on behalf of purchasers of Live Oak Acquisition Corp. II (NYSE: LOKB), which merged with Navitas Semiconductor Corp. (""Navitas"" or ""the Company"") (NASDAQ: NVTS) on October 20, 2021. Such investors who continue to hold to the present are encouraged to obtain additional information and assist the investigation by visiting the firm’s site: www.bgandg.com/nvts.",https://www.businesswire.com/news/home/20230316005618/en,Lawsuit News,"NEW YORK--(BUSINESS WIRE)--Attorney Advertising--Bronstein, Gewirtz & Grossman, LLC is investigating potential claims on behalf of purchasers of Live Oak Acquisition Corp. II (NYSE: LOKB), which merged with Navitas Semiconductor Corp. (""Navitas"" or ""the Company"") (NASDAQ: NVTS) on October 20, 2021.Such investors who continue to hold to the present are encouraged to obtain additional information and assist the investigation by visiting the firm’s site: www.bgandg.com/nvts.","['Gewirtz & Grossman', 'LLC', 'Live Oak Acquisition Corp. II', 'NYSE', 'Navitas Semiconductor Corp.', 'NVTS']",[]
SVB Financial Group (SIVB) Class Action Alert: Robbins LLP Reminds Investors of Lead Plaintiff Deadline in Class Action Against SVB Financial Group,03/16/2023 - 01:29 PM,"SAN DIEGO--(BUSINESS WIRE)--The Class: Robbins LLP reminds investors that a shareholder filed a class action on behalf of all persons and entities that purchased or otherwise acquired SVB Financial Group (NASDAQ: SIVB) securities between June 16, 2021 and March 10, 2023, for violations of the Securities Exchange Act of 1934. SVB purports to be “a diversified financial services company, as well as a bank holding company and a financial holding company.""",https://www.businesswire.com/news/home/20230316005628/en,Lawsuit News,"SAN DIEGO--(BUSINESS WIRE)--The Class: Robbins LLP reminds investors that a shareholder filed a class action on behalf of all persons and entities that purchased or otherwise acquired SVB Financial Group (NASDAQ: SIVB) securities between June 16, 2021 and March 10, 2023, for violations of the Securities Exchange Act of 1934.SVB purports to be “a diversified financial services company, as well as a bank holding company and a financial holding company.""","['SVB Financial Group', 'SIVB', 'the Securities Exchange Act']",[]
"Glancy Prongay & Murray LLP, a Leading Securities Fraud Law Firm, Announces the Filing of a Securities Class Action on Behalf of Signature Bank (SBNY) Investors",03/16/2023 - 01:24 PM,"LOS ANGELES--(BUSINESS WIRE)--Glancy Prongay & Murray LLP (“GPM”), a leading national shareholder rights law firm, announces that a class action lawsuit has been filed on behalf of investors who purchased or otherwise acquired Signature Bank (“Signature Bank” or the “Company”) (NASDAQ: SBNY, SBNYP) securities between March 2, 2023 and March 12, 2023, inclusive (the “Class Period”), including those who purchase the Signature Bank call options and/or sold put options during the Class Period. Signature Bank investors have until May 15, 2023 to file a lead plaintiff motion.",https://www.businesswire.com/news/home/20230316005623/en,Lawsuit News,"LOS ANGELES--(BUSINESS WIRE)--Glancy Prongay & Murray LLP (“GPM”), a leading national shareholder rights law firm, announces that a class action lawsuit has been filed on behalf of investors who purchased or otherwise acquired Signature Bank (“Signature Bank” or the “Company”) (NASDAQ: SBNY, SBNYP) securities between March 2, 2023 and March 12, 2023, inclusive (the “Class Period”), including those who purchase the Signature Bank call options and/or sold put options during the Class Period.Signature Bank investors have until May 15, 2023 to file a lead plaintiff motion.","['Prongay & Murray LLP', 'GPM', 'Signature Bank', 'SBNY', 'SBNYP', 'the Signature Bank', 'Signature Bank']",[]
INVESTOR ALERT: Law Offices of Howard G. Smith Announces the Filing of a Securities Class Action on Behalf of Credit Suisse Group AG (CS) Investors,03/16/2023 - 01:07 PM,"BENSALEM, Pa.--(BUSINESS WIRE)--Law Offices of Howard G. Smith announces that a class action lawsuit has been filed on behalf of investors who purchased Credit Suisse Group AG (“Credit Suisse” or the “Company”) (NYSE: CS) securities between December 1, 2022 and February 17, 2023, inclusive (the “Class Period”). Credit Suisse investors have until May 8, 2023 to file a lead plaintiff motion.",https://www.businesswire.com/news/home/20230316005622/en,Lawsuit News,"BENSALEM, Pa.--(BUSINESS WIRE)--Law Offices of Howard G. Smith announces that a class action lawsuit has been filed on behalf of investors who purchased Credit Suisse Group AG (“Credit Suisse” or the “Company”) (NYSE: CS) securities between December 1, 2022 and February 17, 2023, inclusive (the “Class Period”).Credit Suisse investors have until May 8, 2023 to file a lead plaintiff motion.","['Credit Suisse Group AG', 'Credit Suisse', 'NYSE', 'CS']",[]
INVESTOR ALERT: Law Offices of Howard G. Smith Announces the Filing of a Securities Class Action on Behalf of Amgen Inc. (AMGN) Investors,03/16/2023 - 01:03 PM,"BENSALEM, Pa.--(BUSINESS WIRE)--Law Offices of Howard G. Smith announces that a class action lawsuit has been filed on behalf of investors who purchased Amgen Inc. (“Amgen” or the “Company”) (NASDAQ: AMGN) ) common stock between July 29, 2020 and April 27, 2022, inclusive (the “Class Period”). Amgen investors have until May 12, 2023 to file a lead plaintiff motion.",https://www.businesswire.com/news/home/20230316005615/en,Lawsuit News,"BENSALEM, Pa.--(BUSINESS WIRE)--Law Offices of Howard G. Smith announces that a class action lawsuit has been filed on behalf of investors who purchased Amgen Inc. (“Amgen” or the “Company”) (NASDAQ: AMGN) ) common stock between July 29, 2020 and April 27, 2022, inclusive (the “Class Period”).Amgen investors have until May 12, 2023 to file a lead plaintiff motion.","['Amgen Inc.', 'Amgen']",[]
"INVESTOR ALERT: Law Offices of Howard G. Smith Continues Investigation of G-III Apparel Group, Ltd. (GIII) on Behalf of Investors",03/16/2023 - 12:58 PM,"BENSALEM, Pa.--(BUSINESS WIRE)--Law Offices of Howard G. Smith continues its investigation on behalf of G-III Apparel Group, Ltd. (“G-III” or the “Company”) (NASDAQ: GIII) investors concerning the Company’s possible violations of federal securities laws.",https://www.businesswire.com/news/home/20230316005601/en,Lawsuit News,"BENSALEM, Pa.--(BUSINESS WIRE)--Law Offices of Howard G. Smith continues its investigation on behalf of G-III Apparel Group, Ltd. (“G-III” or the “Company”) (NASDAQ: GIII) investors concerning the Company’s possible violations of federal securities laws.","['G-III Apparel Group, Ltd.', 'Company']",[]
"INVESTOR ALERT: Law Offices of Howard G. Smith Continues Investigation of Nutanix, Inc. (NTNX) on Behalf of Investors",03/16/2023 - 12:48 PM,"BENSALEM, Pa.--(BUSINESS WIRE)--Law Offices of Howard G. Smith continues its investigation on behalf of Nutanix, Inc. (“Nutanix” or the “Company”) (NASDAQ: NTNX) investors concerning the Company’s possible violations of federal securities laws.",https://www.businesswire.com/news/home/20230316005600/en,Lawsuit News,"BENSALEM, Pa.--(BUSINESS WIRE)--Law Offices of Howard G. Smith continues its investigation on behalf of Nutanix, Inc. (“Nutanix” or the “Company”) (NASDAQ: NTNX) investors concerning the Company’s possible violations of federal securities laws.","['Nutanix, Inc.', 'NTNX', 'Company']",[]
"INVESTOR ALERT: Law Offices of Howard G. Smith Continues Investigation of Horizon Bancorp, Inc. (HBNC) on Behalf of Investors",03/16/2023 - 12:45 PM,"BENSALEM, Pa.--(BUSINESS WIRE)--Law Offices of Howard G. Smith continues its investigation on behalf of Horizon Bancorp, Inc. (“Horizon” or the “Company”) (NASDAQ: HBNC) investors concerning the Company’s possible violations of federal securities laws.",https://www.businesswire.com/news/home/20230316005602/en,Lawsuit News,"BENSALEM, Pa.--(BUSINESS WIRE)--Law Offices of Howard G. Smith continues its investigation on behalf of Horizon Bancorp, Inc. (“Horizon” or the “Company”) (NASDAQ: HBNC) investors concerning the Company’s possible violations of federal securities laws.","['Horizon Bancorp, Inc.', 'HBNC', 'Company']",[]
"INVESTOR ALERT: Law Offices of Howard G. Smith Continues Investigation of Edgio, Inc. (EGIO) on Behalf of Investors",03/16/2023 - 12:35 PM,"BENSALEM, Pa.--(BUSINESS WIRE)--Law Offices of Howard G. Smith continues its investigation on behalf of Edgio, Inc. (“Edgio” or the “Company”) (NASDAQ: EGIO) investors concerning the Company’s possible violations of federal securities laws.",https://www.businesswire.com/news/home/20230316005598/en,Lawsuit News,"BENSALEM, Pa.--(BUSINESS WIRE)--Law Offices of Howard G. Smith continues its investigation on behalf of Edgio, Inc. (“Edgio” or the “Company”) (NASDAQ: EGIO) investors concerning the Company’s possible violations of federal securities laws.","['Edgio, Inc.', 'Company']",[]
"INVESTIGATION ALERT: The Schall Law Firm Announces it is Investigating Claims Against LivePerson, Inc. and Encourages Investors with Losses to Contact the Firm",03/16/2023 - 12:33 PM,"LOS ANGELES--(BUSINESS WIRE)--The Schall Law Firm, a national shareholder rights litigation firm, announces that it is investigating claims on behalf of investors of LivePerson, Inc. (“LivePerson” or “the Company”) (NASDAQ: LPSN) for violations of the securities laws.",https://www.businesswire.com/news/home/20230316005593/en,Lawsuit News,"LOS ANGELES--(BUSINESS WIRE)--The Schall Law Firm, a national shareholder rights litigation firm, announces that it is investigating claims on behalf of investors of LivePerson, Inc. (“LivePerson” or “the Company”) (NASDAQ: LPSN) for violations of the securities laws.","['LOS', 'WIRE)--The Schall Law Firm', 'LivePerson, Inc.', 'LPSN']",[]
The Law Offices of Frank R. Cruz Announces the Filing of a Securities Class Action on Behalf of Credit Suisse Group AG (CS) Investors,03/16/2023 - 12:30 PM,"LOS ANGELES--(BUSINESS WIRE)--The Law Offices of Frank R. Cruz announces that a class action lawsuit has been filed on behalf of persons and entities that purchased or otherwise acquired Credit Suisse Group AG (“Credit Suisse” or the “Company”) (NYSE: CS) securities between December 1, 2022 and February 17, 2023, inclusive (the “Class Period”). Credit Suisse investors have until May 8, 2023 to file a lead plaintiff motion.",https://www.businesswire.com/news/home/20230316005349/en,Lawsuit News,"LOS ANGELES--(BUSINESS WIRE)--The Law Offices of Frank R. Cruz announces that a class action lawsuit has been filed on behalf of persons and entities that purchased or otherwise acquired Credit Suisse Group AG (“Credit Suisse” or the “Company”) (NYSE: CS) securities between December 1, 2022 and February 17, 2023, inclusive (the “Class Period”).Credit Suisse investors have until May 8, 2023 to file a lead plaintiff motion.","['LOS', 'WIRE)--The Law Offices', 'Credit Suisse Group AG', 'Credit Suisse', 'NYSE', 'CS']",[]
The Law Offices of Frank R. Cruz Announces the Filing of a Securities Class Action on Behalf of Amgen Inc. (AMGN) Investors,03/16/2023 - 12:30 PM,"LOS ANGELES--(BUSINESS WIRE)--The Law Offices of Frank R. Cruz announces that a class action lawsuit has been filed on behalf of persons and entities that purchased or otherwise acquired Amgen Inc. (“Amgen” or the “Company”) (NASDAQ: AMGN) common stock between July 29, 2020 and April 27, 2022, inclusive (the “Class Period”). Amgen investors have until May 12, 2023 to file a lead plaintiff motion.",https://www.businesswire.com/news/home/20230316005348/en,Lawsuit News,"LOS ANGELES--(BUSINESS WIRE)--The Law Offices of Frank R. Cruz announces that a class action lawsuit has been filed on behalf of persons and entities that purchased or otherwise acquired Amgen Inc. (“Amgen” or the “Company”) (NASDAQ: AMGN) common stock between July 29, 2020 and April 27, 2022, inclusive (the “Class Period”).Amgen investors have until May 12, 2023 to file a lead plaintiff motion.","['LOS', 'WIRE)--The Law Offices', 'Amgen Inc.', 'Amgen', 'AMGN']",[]
"INVESTIGATION ALERT: The Schall Law Firm Announces it is Investigating Claims Against Boxed, Inc. and Encourages Investors with Losses to Contact the Firm",03/16/2023 - 12:19 PM,"LOS ANGELES--(BUSINESS WIRE)--The Schall Law Firm, a national shareholder rights litigation firm, announces that it is investigating claims on behalf of investors of Boxed, Inc. (“Boxed” or “the Company”) (NYSE: BOXD) for violations of the securities laws.",https://www.businesswire.com/news/home/20230316005589/en,Lawsuit News,"LOS ANGELES--(BUSINESS WIRE)--The Schall Law Firm, a national shareholder rights litigation firm, announces that it is investigating claims on behalf of investors of Boxed, Inc. (“Boxed” or “the Company”) (NYSE: BOXD) for violations of the securities laws.","['LOS', 'WIRE)--The Schall Law Firm', 'Boxed, Inc.', 'NYSE']",[]
"LPSN EQUITY ALERT: ROSEN, RESPECTED INVESTOR COUNSEL, Encourages LivePerson, Inc. Investors With Losses Over $100K to Inquire About Securities Class Action Investigation – LPSN",03/16/2023 - 11:44 AM,"NEW YORK--(BUSINESS WIRE)--WHY: Rosen Law Firm, a global investor rights law firm, announces that it is investigating potential securities claims on behalf of shareholders of LivePerson, Inc. (NASDAQ: LPSN) resulting from allegations that LivePerson may have issued materially misleading business information to the investing public.",https://www.businesswire.com/news/home/20230316005577/en,Lawsuit News,"NEW YORK--(BUSINESS WIRE)--WHY: Rosen Law Firm, a global investor rights law firm, announces that it is investigating potential securities claims on behalf of shareholders of LivePerson, Inc. (NASDAQ: LPSN) resulting from allegations that LivePerson may have issued materially misleading business information to the investing public.","['LivePerson, Inc.', 'NASDAQ', 'LPSN', 'LivePerson']",[]
"Bronstein, Gewirtz & Grossman, LLC Notifies Amgen Inc. (AMGN) Investors of Class Action and to Actively Participate",03/16/2023 - 11:00 AM,"NEW YORK--(BUSINESS WIRE)--Attorney Advertising--Bronstein, Gewirtz & Grossman, LLC notifies investors that a class action lawsuit has been filed against Amgen Inc. (""Amgen"" or the ""Company"") (NASDAQ: AMGN) and certain of its officers, on behalf of all persons and entities that purchased or otherwise acquired Amgen securities between July 29, 2020 and April 27, 2022, both dates inclusive (the ""Class Period""). Such investors are encouraged to join this case by visiting the firm’s site: www.bgandg.com/amgn.",https://www.businesswire.com/news/home/20230316005034/en,Lawsuit News,"NEW YORK--(BUSINESS WIRE)--Attorney Advertising--Bronstein, Gewirtz & Grossman, LLC notifies investors that a class action lawsuit has been filed against Amgen Inc. (""Amgen"" or the ""Company"") (NASDAQ: AMGN) and certain of its officers, on behalf of all persons and entities that purchased or otherwise acquired Amgen securities between July 29, 2020 and April 27, 2022, both dates inclusive (the ""Class Period"").Such investors are encouraged to join this case by visiting the firm’s site: www.bgandg.com/amgn.","['Gewirtz & Grossman', 'LLC', 'Amgen Inc.', 'Amgen']",[]
The Law Offices of Frank R. Cruz Announces the Filing of a Securities Class Action on Behalf of Cognyte Software Ltd. (CGNT) Investors,03/16/2023 - 11:00 AM,"Investors with losses exceeding $1,000,000 are encouraged to contact the firm",https://www.businesswire.com/news/home/20230316005241/en,Lawsuit News,"Investors with losses exceeding $1,000,000 are encouraged to contact the firm",[],"['1,000,000']"
"Bronstein, Gewirtz & Grossman, LLC Notifies DraftKings Inc. Investors of Class Action and to Actively Participate",03/16/2023 - 11:00 AM,"NEW YORK--(BUSINESS WIRE)--Attorney Advertising--Bronstein, Gewirtz & Grossman, LLC notifies investors that a class action lawsuit has been filed on behalf of all persons who purchased or otherwise acquired DraftKings Inc. (""Company"" or ""DraftKings"") non-fungible tokens (""NFTs"") between August 11, 2021 and the present. Such investors are encouraged to join this case by visiting the firm’s site: www.bgandg.com/draftkings.",https://www.businesswire.com/news/home/20230316005003/en,Lawsuit News,"NEW YORK--(BUSINESS WIRE)--Attorney Advertising--Bronstein, Gewirtz & Grossman, LLC notifies investors that a class action lawsuit has been filed on behalf of all persons who purchased or otherwise acquired DraftKings Inc. (""Company"" or ""DraftKings"") non-fungible tokens (""NFTs"") between August 11, 2021 and the present.Such investors are encouraged to join this case by visiting the firm’s site: www.bgandg.com/draftkings.","['Gewirtz & Grossman', 'LLC', 'DraftKings Inc.']",[]
"EQUITY ALERT: ROSEN, SKILLED INVESTOR COUNSEL, Encourages Boxed, Inc. Investors to Inquire About Securities Class Action Investigation – BOXD, BOXD.WT",03/16/2023 - 10:25 AM,"NEW YORK--(BUSINESS WIRE)--WHY: Rosen Law Firm, a global investor rights law firm, announces that it is investigating potential securities claims on behalf of shareholders of Boxed, Inc. (NYSE: BOXD, BOXD.WT) resulting from allegations that Boxed may have issued materially misleading business information to the investing public.",https://www.businesswire.com/news/home/20230316005519/en,Lawsuit News,"NEW YORK--(BUSINESS WIRE)--WHY: Rosen Law Firm, a global investor rights law firm, announces that it is investigating potential securities claims on behalf of shareholders of Boxed, Inc. (NYSE: BOXD, BOXD.WT) resulting from allegations that Boxed may have issued materially misleading business information to the investing public.","['Boxed, Inc. (', 'NYSE', 'Boxed']",[]
FIS Long-Term Shareholder News: Contact Johnson Fistel if You Are a Long-Term Shareholder for More Information,03/16/2023 - 10:10 AM,"SAN DIEGO--(BUSINESS WIRE)--Johnson Fistel, LLP is investigating potential claims on behalf of Fidelity National Information Services, Inc. (“Fidelity National” or “the Company”) (NYSE: FIS).",https://www.businesswire.com/news/home/20230316005509/en,Lawsuit News,"SAN DIEGO--(BUSINESS WIRE)--Johnson Fistel, LLP is investigating potential claims on behalf of Fidelity National Information Services, Inc. (“Fidelity National” or “the Company”) (NYSE: FIS).","['Fistel', 'LLP', 'Fidelity National Information Services, Inc.', 'Fidelity National', 'NYSE', 'FIS']",[]
"Glancy Prongay & Murray LLP, a Leading Securities Fraud Law Firm, Announces Investigation of Amgen Inc. (AMGN) on Behalf of Investors",03/16/2023 - 10:00 AM,"LOS ANGELES--(BUSINESS WIRE)--Glancy Prongay & Murray LLP (“GPM”), a leading national shareholder rights law firm, today announced that it has commenced an investigation on behalf of Amgen Inc. (“Amgen” or the “Company”) (NASDAQ: AMGN) investors concerning the Company’s possible violations of the federal securities laws.",https://www.businesswire.com/news/home/20230316005289/en,Lawsuit News,"LOS ANGELES--(BUSINESS WIRE)--Glancy Prongay & Murray LLP (“GPM”), a leading national shareholder rights law firm, today announced that it has commenced an investigation on behalf of Amgen Inc. (“Amgen” or the “Company”) (NASDAQ: AMGN) investors concerning the Company’s possible violations of the federal securities laws.","['Prongay & Murray LLP', 'GPM', 'Amgen Inc.', 'Amgen', 'AMGN', 'Company']",[]
"Glancy Prongay & Murray LLP, a Leading Securities Fraud Law Firm, Announces Investigation of Bright Green Corporation (BGXX) on Behalf of Investors",03/16/2023 - 10:00 AM,"LOS ANGELES--(BUSINESS WIRE)--Glancy Prongay & Murray LLP (“GPM”), a leading national shareholder rights law firm, today announced that it has commenced an investigation on behalf of Bright Green Corporation (“Bright Green” or the “Company”) (NASDAQ: BGXX) investors concerning the Company’s possible violations of the federal securities laws.",https://www.businesswire.com/news/home/20230316005290/en,Lawsuit News,"LOS ANGELES--(BUSINESS WIRE)--Glancy Prongay & Murray LLP (“GPM”), a leading national shareholder rights law firm, today announced that it has commenced an investigation on behalf of Bright Green Corporation (“Bright Green” or the “Company”) (NASDAQ: BGXX) investors concerning the Company’s possible violations of the federal securities laws.","['Prongay & Murray LLP', 'GPM', 'Bright Green Corporation', 'Company']",[]
"Glancy Prongay & Murray LLP, a Leading Securities Fraud Law Firm, Announces Investigation of First Republic Bank (FRC) on Behalf of Investors",03/16/2023 - 10:00 AM,"LOS ANGELES--(BUSINESS WIRE)--Glancy Prongay & Murray LLP (“GPM”), a leading national shareholder rights law firm, today announced that it has commenced an investigation on behalf of First Republic Bank (“First Republic” or the “Company”) (NYSE: FRC) investors concerning the Company’s possible violations of the federal securities laws.",https://www.businesswire.com/news/home/20230316005302/en,Lawsuit News,"LOS ANGELES--(BUSINESS WIRE)--Glancy Prongay & Murray LLP (“GPM”), a leading national shareholder rights law firm, today announced that it has commenced an investigation on behalf of First Republic Bank (“First Republic” or the “Company”) (NYSE: FRC) investors concerning the Company’s possible violations of the federal securities laws.","['Prongay & Murray LLP', 'GPM', 'First Republic Bank', 'NYSE', 'Company']",[]
"Glancy Prongay & Murray LLP, a Leading Securities Fraud Law Firm, Announces Investigation of Horizon Bancorp, Inc. (HBNC) on Behalf of Investors",03/16/2023 - 10:00 AM,"LOS ANGELES--(BUSINESS WIRE)--Glancy Prongay & Murray LLP (“GPM”), a leading national shareholder rights law firm, today announced that it has commenced an investigation on behalf of Horizon Bancorp, Inc. (“Horizon” or the “Company”) (NASDAQ: HBNC) investors concerning the Company’s possible violations of the federal securities laws.",https://www.businesswire.com/news/home/20230316005282/en,Lawsuit News,"LOS ANGELES--(BUSINESS WIRE)--Glancy Prongay & Murray LLP (“GPM”), a leading national shareholder rights law firm, today announced that it has commenced an investigation on behalf of Horizon Bancorp, Inc. (“Horizon” or the “Company”) (NASDAQ: HBNC) investors concerning the Company’s possible violations of the federal securities laws.","['Prongay & Murray LLP', 'GPM', 'Horizon Bancorp, Inc.', 'HBNC', 'Company']",[]
"INVESTOR ALERT: Law Offices of Howard G. Smith Announces Investigation of Horizon Bancorp, Inc. (HBNC) on Behalf of Investors",03/16/2023 - 09:00 AM,"BENSALEM, Pa.--(BUSINESS WIRE)--Law Offices of Howard G. Smith announces an investigation on behalf of Horizon Bancorp, Inc. (“Horizon” or the “Company”) (NASDAQ: HBNC) investors concerning the Company’s possible violations of federal securities laws.",https://www.businesswire.com/news/home/20230316005281/en,Lawsuit News,"BENSALEM, Pa.--(BUSINESS WIRE)--Law Offices of Howard G. Smith announces an investigation on behalf of Horizon Bancorp, Inc. (“Horizon” or the “Company”) (NASDAQ: HBNC) investors concerning the Company’s possible violations of federal securities laws.","['Horizon Bancorp, Inc.', 'HBNC', 'Company']",[]
"Bros Securities Reminder: Rosen, legal adviser of global well -known investors, encourages Dutch Bros, Inc. Investors to hire a lawyer before the important deadline for the collective lawsuit of Bros Securities",03/16/2023 - 08:19 AM,"New York- (Business Wire)-(American Business Information)-Reason: Rosen Law Firm of Global Investor Rights Law Firm reminds it from March 1, 2022 to May 11, 2022 (including the above date, referred toPeople who purchase Dutch Bros, Inc. (NYSE: Bros) Securities in mind that the chief plaintiff's deadline for the purchase of Dutch Bros, Inc. (NYSE: Bros) is in mind that it is May 1, 2023.",https://www.businesswire.com/news/home/20230315005646/zh-CN,Lawsuit News,"New York- (Business Wire)-(American Business Information)-Reason: Rosen Law Firm of Global Investor Rights Law Firm reminds it from March 1, 2022 to May 11, 2022 (including the above date, referred toPeople who purchase Dutch Bros, Inc. (NYSE: Bros) Securities in mind that the chief plaintiff's deadline for the purchase of Dutch Bros, Inc. (NYSE: Bros) is in mind that it is May 1, 2023.","['Dutch Bros, Inc.', 'NYSE', 'Dutch Bros, Inc.', 'NYSE']",[]
"Bros Securities Reminder: Rosen, legal adviser of global well -known investors, encourages Dutch Bros, Inc. Investors to hire lawyers before the important deadline for the collective lawsuit of Bros Securities",03/16/2023 - 08:19 AM,"New York- (Business Wire)-(American Business Information)-Reason: Rosen Law Firm, a global investor rights firm, reminded from March 1, 2022 to May 11, 2022 (including the above date, referred toPeople who purchase Dutch Bros, Inc. (NYSE: Bros) Securities in mind that the plaintiff's representative represented by the plaintiff is May 1, 2023.",https://www.businesswire.com/news/home/20230315005647/zh-HK,Lawsuit News,"New York- (Business Wire)-(American Business Information)-Reason: Rosen Law Firm, a global investor rights firm, reminded from March 1, 2022 to May 11, 2022 (including the above date, referred toPeople who purchase Dutch Bros, Inc. (NYSE: Bros) Securities in mind that the plaintiff's representative represented by the plaintiff is May 1, 2023.","['Dutch Bros, Inc.', 'NYSE']",[]
"Rosen, a world -renowned investor legal adviser, encourages Drabkings Inc. Investors to hire a lawyer",03/16/2023 - 08:14 AM,"New York- (Business Wire)-(American Business Information)-Reason: Rosen Law Firm, a global investor equity law firm, announced that it represents the representative from August 11th, 2021 from March 9, 2023 (including the above date above (the above date., Referred to as the ""collective litigation period"") to buy a collective lawsuit by the non -homogenized token (""NASDAQ: DKNG) of the DraftKings Inc. (NASDAQ: DKNG).The law firm has filed a collective lawsuit.If you want to be the chief plaintiff, you must apply to the court before May 8, 2023.",https://www.businesswire.com/news/home/20230315005651/zh-CN,Lawsuit News,"New York- (Business Wire)-(American Business Information)-Reason: Rosen Law Firm, a global investor equity law firm, announced that it represents the representative from August 11th, 2021 from March 9, 2023 (including the above date above (the above date., Referred to as the ""collective litigation period"") to buy a collective lawsuit by the non -homogenized token (""NASDAQ: DKNG) of the DraftKings Inc. (NASDAQ: DKNG).The law firm has filed a collective lawsuit.If you want to be the chief plaintiff, you must apply to the court before May 8, 2023.","['the DraftKings Inc.', 'NASDAQ']",[]
"Rosen, a world -renowned investor legal adviser, encourages Drabkings Inc. Investors to hire a lawyer",03/16/2023 - 08:14 AM,"New York- (Business Wire)-(American Business Information)-Reason: Rosen Law Firm, a global investor rights firm, announced that it represents the representative from August 11th, 2021 from March 9, 2023 (including the above date above (the above date., Referred to as the ""collective litigation period"") to buy a collective lawsuit to buy a non -homogenized token (""NASDAQ: DKNG) of the DRAFTKINGINGINGINGS Inc. (NASDAQ: DKNG).The legal firm has filed a collective lawsuit.If you want to be the plaintiff representative, you must apply to the court before May 8, 2023.",https://www.businesswire.com/news/home/20230315005652/zh-HK,Lawsuit News,"New York- (Business Wire)-(American Business Information)-Reason: Rosen Law Firm, a global investor rights firm, announced that it represents the representative from August 11th, 2021 from March 9, 2023 (including the above date above (the above date., Referred to as the ""collective litigation period"") to buy a collective lawsuit to buy a non -homogenized token (""NASDAQ: DKNG) of the DRAFTKINGINGINGINGS Inc. (NASDAQ: DKNG).The legal firm has filed a collective lawsuit.If you want to be the plaintiff representative, you must apply to the court before May 8, 2023.","['the DRAFTKINGINGINGINGS Inc.', 'NASDAQ']",[]
"FIS Investor News: Rosen, a global investor legal adviser, encourages Fidelity Co., Ltd.",03/16/2023 - 07:27 AM,"New York- (Business Wire)-(American Business Information)-Reason: Rosen Law Firm of Global Investor Rights Law Firm reminds it from February 9, 2021 to February 10, 2023 (including the above date, referred toThe ""collective litigation period"") Pet the Fidelity National Information Services, Inc. (NYSE: FIS) ordinary shares in mind that the deadline for the chief plaintiff is May 5, 2023.",https://www.businesswire.com/news/home/20230315005635/zh-CN,Lawsuit News,"New York- (Business Wire)-(American Business Information)-Reason: Rosen Law Firm of Global Investor Rights Law Firm reminds it from February 9, 2021 to February 10, 2023 (including the above date, referred toThe ""collective litigation period"") Pet the Fidelity National Information Services, Inc. (NYSE: FIS) ordinary shares in mind that the deadline for the chief plaintiff is May 5, 2023.","['NYSE', 'FIS']",[]
"FIS investor news: Rosen, a global investor legal adviser, encourages Fidelity Co., Ltd.",03/16/2023 - 07:27 AM,"New York- (Business Wire)-(American Business Information)-Reason: Rosen Law Firm, a global investor rights firm, reminded from February 9, 2021 to February 10, 2023 (including the above date, referred toThe ""collective litigation period"") Purchase Fidelity National Information Services, Inc. (NYSE: FIS) ordinary shares in mind that the deadline for the plaintiff represents May 5, 2023.",https://www.businesswire.com/news/home/20230315005636/zh-HK,Lawsuit News,"New York- (Business Wire)-(American Business Information)-Reason: Rosen Law Firm, a global investor rights firm, reminded from February 9, 2021 to February 10, 2023 (including the above date, referred toThe ""collective litigation period"") Purchase Fidelity National Information Services, Inc. (NYSE: FIS) ordinary shares in mind that the deadline for the plaintiff represents May 5, 2023.","['Purchase Fidelity National Information Services', 'NYSE', 'FIS']",[]
